BorrowerFirstName,BorrowerLastName,BorrowerBirthDate,BorrowerSSN,ZipCode,BorrowerCreditScore,BorrowerYearlyIncome,LoanAmount,LoanStartDate,LoanDuration,loanToValue,ReportisApproved,ReportisValidData,ReportisInsuranceRequired,ReportgetMonthlyRepayment,ReportgetInsuranceRate,ReportgetMessages
James,Mayer,1916-06-22T08:00:00Z,471-78-1234,12345,472,177802,221794,2020-05-24T22:00:00Z,2,1.4159059593405958,False,True,False,13591.444522992351,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.92; We are sorry. Your loan has not been approved]
Valerie,Bryan,1918-10-26T07:00:00Z,471-78-1234,12345,503,120653,1449452,2020-05-17T22:00:00Z,3,1.429512950551414,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michael,Hill,1956-08-06T07:00:00Z,471-78-1234,12345,333,179549,923226,2018-10-14T22:00:00Z,1,1.22944313196846,False,True,False,187191.8113689384,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 12.51; We are sorry. Your loan has not been approved]
Karen,Miller,2009-08-27T07:00:00Z,471-78-1234,12345,506,293407,10700,2019-05-03T22:00:00Z,3,1.2491450176578849,True,True,True,437.4874689507623,0.02,[ The loan amount is under the maximum authorized; Very low risk loan; Congratulations! Your loan has been approved]
Heather,Miller,1914-06-09T08:00:00Z,471-78-1234,12345,661,104912,994907,2019-07-31T22:00:00Z,1,1.4108928755144865,False,True,False,113093.9958687326,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 12.94; We are sorry. Your loan has not been approved]
Valerie,Webb,1978-02-26T08:00:00Z,471-78-1234,12345,743,207574,1233973,2020-04-27T22:00:00Z,1,1.0964723729098007,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Robert,Lawson,2017-10-15T07:00:00Z,471-78-1234,12345,652,218004,803210,2021-11-24T23:00:00Z,1,1.314347166392869,False,True,False,75042.41929325883,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.13; We are sorry. Your loan has not been approved]
Kenneth,Cross,1990-07-06T07:00:00Z,471-78-1234,12345,338,127642,139102,2017-07-23T22:00:00Z,2,1.9061712582323584,False,True,False,7294.660415753152,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.69; We are sorry. Your loan has not been approved]
Marc,Grant,1978-07-05T07:00:00Z,471-78-1234,12345,815,254177,1448243,2017-08-23T22:00:00Z,2,1.2614884861857634,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Penny,Perez,2010-07-06T07:00:00Z,471-78-1234,12345,672,16450,153589,2020-01-24T23:00:00Z,2,1.9791876744110144,False,True,False,10618.712075499454,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.75; We are sorry. Your loan has not been approved]
Kendra,Browning,1906-12-05T08:00:00Z,471-78-1234,12345,730,297590,1425283,2020-01-04T23:00:00Z,3,1.2277576071307137,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Rachel,Bryan,2007-04-02T07:00:00Z,471-78-1234,12345,348,339718,1383826,2018-02-24T23:00:00Z,1,1.2136135197865396,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kelsey,Evans,1972-01-13T08:00:00Z,471-78-1234,12345,503,329500,369549,2019-09-20T22:00:00Z,1,1.1677425692953642,False,True,False,62583.29536904674,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.28; We are sorry. Your loan has not been approved]
Adam,Roberts,1966-11-26T08:00:00Z,471-78-1234,12345,589,287399,244073,2019-11-01T23:00:00Z,1,1.6056429940925696,False,True,False,35509.73333791955,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.48; We are sorry. Your loan has not been approved]
Sara,Gibson,1909-11-25T08:00:00Z,471-78-1234,12345,706,164468,526901,2018-04-04T22:00:00Z,2,1.3040074554919083,False,True,False,38942.33307476344,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.84; We are sorry. Your loan has not been approved]
Michele,Kim,1972-05-23T07:00:00Z,471-78-1234,12345,538,379036,273264,2019-09-13T22:00:00Z,1,1.4698284937489352,False,True,False,55406.5669098591,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.75; We are sorry. Your loan has not been approved]
Lindsey,Martin,1937-02-28T08:00:00Z,471-78-1234,12345,732,391672,1468029,2018-11-23T23:00:00Z,3,1.9535799015345685,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Patrick,Hodges,1992-12-31T08:00:00Z,471-78-1234,12345,590,120321,1344735,2018-02-03T23:00:00Z,3,1.077854558097111,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Phillip,Hughes,1977-10-12T07:00:00Z,471-78-1234,12345,538,238505,438734,2017-07-26T22:00:00Z,1,1.7163161639593951,False,True,False,147587.28619377024,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.43; We are sorry. Your loan has not been approved]
Thomas,Mack,1943-05-09T07:00:00Z,471-78-1234,12345,665,278034,848942,2018-12-03T23:00:00Z,3,1.6650485191963564,False,True,False,34710.419333270846,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.50; We are sorry. Your loan has not been approved]
Logan,Horton,1966-11-03T08:00:00Z,471-78-1234,12345,459,373649,613852,2018-11-01T23:00:00Z,3,1.0993623028300723,False,True,False,22653.6089437859,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.73; We are sorry. Your loan has not been approved]
Melissa,Perez,1937-10-09T08:00:00Z,471-78-1234,12345,824,240556,304245,2018-06-13T22:00:00Z,2,1.003846928756937,False,True,False,14569.902904409762,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.73; We are sorry. Your loan has not been approved]
Theresa,Black,2010-07-24T07:00:00Z,471-78-1234,12345,513,366824,1397423,2018-11-08T23:00:00Z,2,1.9019301899903016,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Matthew,Thomas,1947-10-18T08:00:00Z,471-78-1234,12345,752,231136,725845,2018-03-11T23:00:00Z,1,1.993436109355209,False,True,False,244169.57369913696,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 12.68; We are sorry. Your loan has not been approved]
Christian,Lopez,2011-12-16T08:00:00Z,471-78-1234,12345,746,222378,786661,2020-09-08T22:00:00Z,2,1.9346073995753597,False,True,False,41253.3598173771,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.23; We are sorry. Your loan has not been approved]
Amy,Cooper,1915-04-14T08:00:00Z,471-78-1234,12345,832,241110,457946,2017-07-09T22:00:00Z,1,1.964785732143598,False,True,False,46956.92366853279,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.34; We are sorry. Your loan has not been approved]
Ross,Olson,1964-08-03T07:00:00Z,471-78-1234,12345,459,303923,1192326,2019-10-01T22:00:00Z,1,1.897419400570752,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Darrell,Taylor,1941-01-23T08:00:00Z,471-78-1234,12345,534,50253,549218,2020-04-22T22:00:00Z,2,1.6502945505112083,False,True,False,26301.345735687097,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 6.28; We are sorry. Your loan has not been approved]
Maria,Pearson,2012-03-06T08:00:00Z,471-78-1234,12345,346,67199,1483054,2017-08-22T22:00:00Z,2,1.4908630858788197,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Regina,Hart,1987-11-21T08:00:00Z,471-78-1234,12345,393,1444,626647,2018-03-23T23:00:00Z,3,1.0172662605855345,False,True,False,24727.904971296328,0.0,[ The loan amount is under the maximum authorized; Very risky loan; Too big Debt/Income ratio: 205.50; We are sorry. Your loan has not been approved]
Christopher,Reyes,1967-05-25T07:00:00Z,471-78-1234,12345,707,118349,396243,2017-05-04T22:00:00Z,1,1.0841300800329678,False,True,False,80341.59015480743,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 8.15; We are sorry. Your loan has not been approved]
Stephen,Alvarez,1980-04-17T08:00:00Z,471-78-1234,12345,834,296854,97847,2017-06-01T22:00:00Z,2,1.4144349980106117,True,True,True,4897.871567470766,0.02,[ The loan amount is under the maximum authorized; Low risk loan; Congratulations! Your loan has been approved]
Emily,Adams,1954-08-07T07:00:00Z,471-78-1234,12345,590,214801,833055,2017-12-17T23:00:00Z,1,1.514738807866292,False,True,False,85419.89677099393,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 4.77; We are sorry. Your loan has not been approved]
Edwin,Lewis,1929-08-15T08:00:00Z,471-78-1234,12345,545,282818,386902,2020-01-02T23:00:00Z,2,1.7307586877612344,False,True,False,17060.6975588952,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 0.72; We are sorry. Your loan has not been approved]
Lisa,Morgan,1908-06-13T08:00:00Z,471-78-1234,12345,656,325937,430131,2018-09-11T22:00:00Z,2,1.8437940568469344,False,True,False,18966.908678955268,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.70; We are sorry. Your loan has not been approved]
Kathy,Burke,1922-08-30T08:00:00Z,471-78-1234,12345,572,90596,1283837,2020-08-22T22:00:00Z,2,1.5156994658559475,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Cindy,King,2015-07-19T07:00:00Z,471-78-1234,12345,593,370741,675573,2021-05-05T22:00:00Z,1,1.1410926205061642,False,True,False,76794.36376568592,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.49; We are sorry. Your loan has not been approved]
Donna,Thompson,1910-10-07T08:00:00Z,471-78-1234,12345,629,300206,1362774,2018-10-06T22:00:00Z,2,1.2602093524755262,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Paul,Hensley,1982-02-12T08:00:00Z,471-78-1234,12345,737,349614,1211800,2020-07-18T22:00:00Z,2,1.6242940313429968,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michele,Mack,1938-08-22T08:00:00Z,471-78-1234,12345,654,194515,798866,2019-01-27T23:00:00Z,2,1.287640492207199,False,True,False,35226.52045242561,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.17; We are sorry. Your loan has not been approved]
Jason,Barrett,1912-08-18T08:00:00Z,471-78-1234,12345,672,287533,342834,2019-04-04T22:00:00Z,1,1.7263748141691535,False,True,False,38970.946007678176,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.63; We are sorry. Your loan has not been approved]
Krystal,Moon,1948-12-14T07:00:00Z,471-78-1234,12345,441,70771,789083,2019-10-14T22:00:00Z,2,1.9537983122846856,False,True,False,58319.74699162377,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 9.89; We are sorry. Your loan has not been approved]
Jessica,Richmond,1991-01-27T08:00:00Z,471-78-1234,12345,330,305764,638596,2018-02-05T23:00:00Z,2,1.9155852757287604,False,True,False,31965.83637209686,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.25; We are sorry. Your loan has not been approved]
Michael,Johnson,1967-05-14T07:00:00Z,471-78-1234,12345,744,376781,156922,2018-11-30T23:00:00Z,2,1.1053566388728284,False,True,False,12461.740230053148,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 0.40; We are sorry. Your loan has not been approved]
Monica,Kelly,1908-04-24T08:00:00Z,471-78-1234,12345,479,39288,903811,2020-01-03T23:00:00Z,1,1.342127552129226,False,True,False,84441.38397661826,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 25.79; We are sorry. Your loan has not been approved]
Jimmy,Hubbard,1911-05-12T08:00:00Z,471-78-1234,12345,618,138897,596135,2019-03-03T23:00:00Z,3,1.9958531744209345,False,True,False,23523.881276163032,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.03; We are sorry. Your loan has not been approved]
Kenneth,Meyer,1966-05-19T07:00:00Z,471-78-1234,12345,721,317154,1154064,2020-07-21T22:00:00Z,1,1.6357734456299622,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Marvin,Ortega,1962-03-11T08:00:00Z,471-78-1234,12345,719,49020,883529,2019-12-05T23:00:00Z,3,1.10848456239814,False,True,False,36124.56691164468,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 8.84; We are sorry. Your loan has not been approved]
Alan,Lewis,1927-12-30T08:00:00Z,471-78-1234,12345,387,122927,1116628,2018-09-17T22:00:00Z,2,1.4286410479968703,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Louis,Garcia,1981-12-02T08:00:00Z,471-78-1234,12345,432,77795,1265942,2019-02-21T23:00:00Z,1,1.584919181664591,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Thomas,Franco,1903-03-25T08:00:00Z,471-78-1234,12345,731,352426,148599,2018-06-17T22:00:00Z,1,1.4273487490244765,False,True,False,49987.74460403813,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.70; We are sorry. Your loan has not been approved]
Tony,Jennings,1934-10-07T08:00:00Z,471-78-1234,12345,503,381191,601456,2017-12-26T23:00:00Z,1,1.2093471277597363,False,True,False,302797.0807330405,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 9.53; We are sorry. Your loan has not been approved]
Rhonda,Kemp,1982-01-02T08:00:00Z,471-78-1234,12345,356,385948,839953,2021-07-09T22:00:00Z,1,1.1087656050819024,False,True,False,86127.2047493703,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 2.68; We are sorry. Your loan has not been approved]
Tiffany,Johnson,1973-03-07T08:00:00Z,471-78-1234,12345,406,367657,709924,2021-07-02T22:00:00Z,2,1.1469854563063222,False,True,False,49082.15140073101,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 1.60; We are sorry. Your loan has not been approved]
Patricia,Jenkins,1979-11-20T08:00:00Z,471-78-1234,12345,671,392146,944080,2018-07-04T22:00:00Z,2,1.3635763608107478,False,True,False,69775.30467625354,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.14; We are sorry. Your loan has not been approved]
Alvin,Lopez,1941-04-27T08:00:00Z,471-78-1234,12345,737,93029,1262909,2021-04-18T22:00:00Z,1,1.8862579297445317,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Amber,Roberts,2016-03-25T07:00:00Z,471-78-1234,12345,398,380765,653377,2019-01-08T23:00:00Z,1,1.6618803596013962,False,True,False,328936.1951965095,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 10.37; We are sorry. Your loan has not been approved]
Nicole,Hall,1969-06-19T07:00:00Z,471-78-1234,12345,704,250387,418088,2021-08-08T22:00:00Z,1,1.083867677870986,False,True,False,105722.38623967246,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 5.07; We are sorry. Your loan has not been approved]
Cheryl,Franklin,1998-11-29T08:00:00Z,471-78-1234,12345,616,321420,112490,2021-05-04T22:00:00Z,1,1.565042941449617,False,True,False,56631.97908352353,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 2.11; We are sorry. Your loan has not been approved]
Brian,Davis,1995-01-13T08:00:00Z,471-78-1234,12345,725,322050,278211,2021-10-22T22:00:00Z,1,1.261981886737194,False,True,False,28527.23397681425,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 1.06; We are sorry. Your loan has not been approved]
Billy,Robinson,1986-09-10T07:00:00Z,471-78-1234,12345,711,145597,1436770,2018-12-08T23:00:00Z,2,1.6580178262125005,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Molly,Green,1915-01-16T08:00:00Z,471-78-1234,12345,483,160882,129702,2017-03-30T22:00:00Z,3,1.5567468146234424,True,True,True,4637.327904147959,0.02,[ The loan amount is under the maximum authorized; Average risk loan; Congratulations! Your loan has been approved]
Mario,Hunt,1925-07-21T08:00:00Z,471-78-1234,12345,417,149072,1378520,2018-01-24T23:00:00Z,1,1.2263596247579889,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Michael,Castro,1921-02-18T08:00:00Z,471-78-1234,12345,517,368121,1290960,2018-01-02T23:00:00Z,1,1.967352301796784,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Kimberly,Knight,1966-08-01T07:00:00Z,471-78-1234,12345,675,11932,158631,2020-05-06T22:00:00Z,2,1.2521449983787687,False,True,False,7596.635171093774,0.0,[ The loan amount is under the maximum authorized; Risky loan; Too big Debt/Income ratio: 7.64; We are sorry. Your loan has not been approved]
Laura,Pennington,1944-03-19T07:00:00Z,471-78-1234,12345,722,134887,1275452,2018-07-04T22:00:00Z,2,1.804864244132472,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
Sharon,Lopez,2006-12-18T08:00:00Z,471-78-1234,12345,628,353385,1356154,2019-12-22T23:00:00Z,2,1.5530211544793806,False,False,False,0.0,0.0,[The loan cannot exceed 1000000]
William,Hodge,1958-03-12T08:00:00Z,471-78-1234,12345,823,114590,349676,2018-07-31T22:00:00Z,1,1.290043966339495,False,True,False,30015.063482120622,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 3.14; We are sorry. Your loan has not been approved]
Curtis,Davis,1994-01-15T08:00:00Z,471-78-1234,12345,812,38547,623416,2019-07-27T22:00:00Z,1,1.1386006533927278,False,True,False,157643.9102294054,0.0,[ The loan amount is under the maximum authorized; Average risk loan; Too big Debt/Income ratio: 49.08; We are sorry. Your loan has not been approved]
